Date,Action,Price,Shares,Strategy
2023-05-12 10:00:00,Sell,4122.966,311.0,MACD Strategy 2
2023-05-13 04:00:00,Buy,4120.131,311.0,MACD Strategy 2
2023-05-14 18:00:00,Sell,4115.576,311.0,MACD Strategy 2
2023-05-14 21:00:00,Buy,4122.127,310.0,MACD Strategy 2
2023-05-15 09:00:00,Sell,4115.564,310.0,MACD Strategy 2
2023-05-15 12:00:00,Buy,4135.076,309.0,MACD Strategy 2
2023-05-15 13:00:00,Sell,4130.332,309.0,MACD Strategy 2
2023-05-15 15:00:00,Buy,4137.759,308.0,MACD Strategy 2
2023-05-15 21:00:00,Sell,4130.743,308.0,MACD Strategy 2
2023-05-17 05:00:00,Buy,4122.57,309.0,MACD Strategy 2
2023-05-18 09:00:00,Sell,4156.747,309.0,MACD Strategy 2
2023-05-18 10:00:00,Buy,4177.801,307.0,MACD Strategy 2
2023-05-19 05:00:00,Sell,4205.301,307.0,MACD Strategy 2
2023-05-21 13:00:00,Buy,4187.817,309.0,MACD Strategy 2
2023-05-21 18:00:00,Sell,4183.382,309.0,MACD Strategy 2
2023-05-21 23:00:00,Buy,4190.927,308.0,MACD Strategy 2
2023-05-23 02:00:00,Sell,4194.616,308.0,MACD Strategy 2
2023-05-24 18:00:00,Buy,4131.017,313.0,MACD Strategy 2
2023-05-27 04:00:00,Sell,4210.661,313.0,MACD Strategy 2
2023-05-28 19:00:00,Buy,4222.027,312.0,MACD Strategy 2
2023-05-28 22:00:00,Sell,4216.232,312.0,MACD Strategy 2
2023-05-29 02:00:00,Buy,4222.97,311.0,MACD Strategy 2
2023-05-29 05:00:00,Sell,4215.473,311.0,MACD Strategy 2
2023-05-30 04:00:00,Buy,4224.714,311.0,MACD Strategy 2
2023-05-30 10:00:00,Sell,4211.276,311.0,MACD Strategy 2
2023-05-31 19:00:00,Buy,4186.862,313.0,MACD Strategy 2
2023-06-03 00:00:00,Sell,4281.539,313.0,MACD Strategy 2
2023-06-05 09:00:00,Buy,4285.626,312.0,MACD Strategy 2
2023-06-05 15:00:00,Sell,4274.004,312.0,MACD Strategy 2
2023-06-06 10:00:00,Buy,4283.49,312.0,MACD Strategy 2
2023-06-07 05:00:00,Sell,4279.84,312.0,MACD Strategy 2
2023-06-07 06:00:00,Buy,4285.614,311.0,MACD Strategy 2
2023-06-07 11:00:00,Sell,4271.421,311.0,MACD Strategy 2
2023-06-08 07:00:00,Buy,4268.022,311.0,MACD Strategy 2
2023-06-09 20:00:00,Sell,4303.267,311.0,MACD Strategy 2
2023-06-11 19:00:00,Buy,4306.627,311.0,MACD Strategy 2
2023-06-13 20:00:00,Sell,4365.299,311.0,MACD Strategy 2
2023-06-15 10:00:00,Buy,4394.33,309.0,MACD Strategy 2
2023-06-15 21:00:00,Sell,4415.351,309.0,MACD Strategy 2
2023-06-18 18:00:00,Buy,4415.364,309.0,MACD Strategy 2
2023-06-18 19:00:00,Sell,4412.611,309.0,MACD Strategy 2
2023-06-20 03:00:00,Buy,4402.117,310.0,MACD Strategy 2
2023-06-20 04:00:00,Sell,4388.87,310.0,MACD Strategy 2
2023-06-20 19:00:00,Buy,4391.006,310.0,MACD Strategy 2
2023-06-21 08:00:00,Sell,4377.351,310.0,MACD Strategy 2
2023-06-22 09:00:00,Buy,4362.911,311.0,MACD Strategy 2
2023-06-23 00:00:00,Sell,4361.737,311.0,MACD Strategy 2
2023-06-24 03:00:00,Buy,4346.376,312.0,MACD Strategy 2
2023-06-26 04:00:00,Sell,4337.632,312.0,MACD Strategy 2
2023-06-27 02:00:00,Buy,4342.022,312.0,MACD Strategy 2
2023-06-28 05:00:00,Sell,4369.879,312.0,MACD Strategy 2
2023-06-28 17:00:00,Buy,4383.453,311.0,MACD Strategy 2
2023-06-29 00:00:00,Sell,4379.463,311.0,MACD Strategy 2
2023-06-29 15:00:00,Buy,4397.566,309.0,MACD Strategy 2
2023-06-30 23:00:00,Sell,4444.076,309.0,MACD Strategy 2
2023-07-02 22:00:00,Buy,4449.71,309.0,MACD Strategy 2
2023-07-03 07:00:00,Sell,4447.077,309.0,MACD Strategy 2
2023-07-03 13:00:00,Buy,4453.873,308.0,MACD Strategy 2
2023-07-03 21:00:00,Sell,4453.873,308.0,MACD Strategy 2
2023-07-05 13:00:00,Buy,4448.067,309.0,MACD Strategy 2
2023-07-05 20:00:00,Sell,4439.814,309.0,MACD Strategy 2
2023-07-06 20:00:00,Buy,4410.97,311.0,MACD Strategy 2
2023-07-07 15:00:00,Sell,4399.373,311.0,MACD Strategy 2
2023-07-08 05:00:00,Buy,4403.311,311.0,MACD Strategy 2
2023-07-09 20:00:00,Sell,4396.632,311.0,MACD Strategy 2
2023-07-10 08:00:00,Buy,4397.626,310.0,MACD Strategy 2
2023-07-13 00:00:00,Sell,4481.61,310.0,MACD Strategy 2
2023-07-13 14:00:00,Buy,4506.334,309.0,MACD Strategy 2
2023-07-13 19:00:00,Sell,4506.716,309.0,MACD Strategy 2
2023-07-17 03:00:00,Buy,4505.617,309.0,MACD Strategy 2
2023-07-17 05:00:00,Sell,4498.361,309.0,MACD Strategy 2
2023-07-17 09:00:00,Buy,4509.734,308.0,MACD Strategy 2
2023-07-18 07:00:00,Sell,4519.222,308.0,MACD Strategy 2
2023-07-18 09:00:00,Buy,4529.011,307.0,MACD Strategy 2
2023-07-19 06:00:00,Sell,4559.121,307.0,MACD Strategy 2
2023-07-19 09:00:00,Buy,4574.487,306.0,MACD Strategy 2
2023-07-19 13:00:00,Sell,4564.469,306.0,MACD Strategy 2
2023-07-21 04:00:00,Buy,4545.877,308.0,MACD Strategy 2
2023-07-21 15:00:00,Sell,4534.911,308.0,MACD Strategy 2
2023-07-22 08:00:00,Buy,4534.882,308.0,MACD Strategy 2
2023-07-24 23:00:00,Sell,4553.849,308.0,MACD Strategy 2
2023-07-25 04:00:00,Buy,4562.189,307.0,MACD Strategy 2
2023-07-25 08:00:00,Sell,4555.473,307.0,MACD Strategy 2
2023-07-25 11:00:00,Buy,4567.167,306.0,MACD Strategy 2
2023-07-25 20:00:00,Sell,4564.533,306.0,MACD Strategy 2
2023-07-26 17:00:00,Buy,4570.996,306.0,MACD Strategy 2
2023-07-27 13:00:00,Sell,4573.253,306.0,MACD Strategy 2
2023-07-28 06:00:00,Buy,4556.389,307.0,MACD Strategy 2
2023-07-29 07:00:00,Sell,4580.573,307.0,MACD Strategy 2
2023-07-30 18:00:00,Buy,4589.92,306.0,MACD Strategy 2
2023-07-30 21:00:00,Sell,4576.929,306.0,MACD Strategy 2
2023-07-31 06:00:00,Buy,4586.129,306.0,MACD Strategy 2
2023-07-31 14:00:00,Sell,4582.852,306.0,MACD Strategy 2
2023-07-31 15:00:00,Buy,4590.614,305.0,MACD Strategy 2
2023-08-01 03:00:00,Sell,4583.969,305.0,MACD Strategy 2
2023-08-02 23:00:00,Buy,4519.577,310.0,MACD Strategy 2
2023-08-03 02:00:00,Sell,4502.474,310.0,MACD Strategy 2
2023-08-03 09:00:00,Buy,4496.881,310.0,MACD Strategy 2
2023-08-04 14:00:00,Sell,4482.391,310.0,MACD Strategy 2
2023-08-05 08:00:00,Buy,4482.082,310.0,MACD Strategy 2
2023-08-08 00:00:00,Sell,4509.947,310.0,MACD Strategy 2
2023-08-08 19:00:00,Buy,4497.093,311.0,MACD Strategy 2
2023-08-09 09:00:00,Sell,4493.957,311.0,MACD Strategy 2
2023-08-10 02:00:00,Buy,4483.3,312.0,MACD Strategy 2
2023-08-10 11:00:00,Sell,4486.332,312.0,MACD Strategy 2
2023-08-11 14:00:00,Buy,4470.361,313.0,MACD Strategy 2
2023-08-13 21:00:00,Sell,4463.429,313.0,MACD Strategy 2
2023-08-14 04:00:00,Buy,4473.62,312.0,MACD Strategy 2
2023-08-15 03:00:00,Sell,4468.821,312.0,MACD Strategy 2
2023-08-16 04:00:00,Buy,4447.716,313.0,MACD Strategy 2
2023-08-16 12:00:00,Sell,4425.43,313.0,MACD Strategy 2
2023-08-17 03:00:00,Buy,4408.03,315.0,MACD Strategy 2
2023-08-17 13:00:00,Sell,4394.806,315.0,MACD Strategy 2
2023-08-18 04:00:00,Buy,4367.981,317.0,MACD Strategy 2
2023-08-18 06:00:00,Sell,4360.821,317.0,MACD Strategy 2
2023-08-18 11:00:00,Buy,4370.537,316.0,MACD Strategy 2
2023-08-21 01:00:00,Sell,4364.811,316.0,MACD Strategy 2
2023-08-21 03:00:00,Buy,4383.932,315.0,MACD Strategy 2
2023-08-21 11:00:00,Sell,4362.78,315.0,MACD Strategy 2
2023-08-23 03:00:00,Buy,4404.796,312.0,MACD Strategy 2
2023-08-23 08:00:00,Sell,4392.057,312.0,MACD Strategy 2
2023-08-23 09:00:00,Buy,4410.117,310.0,MACD Strategy 2
2023-08-24 07:00:00,Sell,4458.044,310.0,MACD Strategy 2
2023-08-25 07:00:00,Buy,4386.741,315.0,MACD Strategy 2
2023-08-25 10:00:00,Sell,4357.692,315.0,MACD Strategy 2
2023-08-27 18:00:00,Buy,4412.429,311.0,MACD Strategy 2
2023-08-29 04:00:00,Sell,4429.593,311.0,MACD Strategy 2
2023-08-29 10:00:00,Buy,4463.407,309.0,MACD Strategy 2
2023-08-30 04:00:00,Sell,4490.589,309.0,MACD Strategy 2
2023-09-01 07:00:00,Buy,4524.164,307.0,MACD Strategy 2
2023-09-01 10:00:00,Sell,4513.569,307.0,MACD Strategy 2
2023-09-03 22:00:00,Buy,4517.414,306.0,MACD Strategy 2
2023-09-04 11:00:00,Sell,4513.111,306.0,MACD Strategy 2
2023-09-06 23:00:00,Buy,4462.623,310.0,MACD Strategy 2
2023-09-07 02:00:00,Sell,4452.554,310.0,MACD Strategy 2
2023-09-07 03:00:00,Buy,4456.783,310.0,MACD Strategy 2
2023-09-07 07:00:00,Sell,4445.697,310.0,MACD Strategy 2
2023-09-07 13:00:00,Buy,4453.099,309.0,MACD Strategy 2
2023-09-08 05:00:00,Sell,4441.407,309.0,MACD Strategy 2
2023-09-10 19:00:00,Buy,4463.129,308.0,MACD Strategy 2
2023-09-10 20:00:00,Sell,4459.927,308.0,MACD Strategy 2
2023-09-11 00:00:00,Buy,4467.111,307.0,MACD Strategy 2
2023-09-11 23:00:00,Sell,4484.623,307.0,MACD Strategy 2
2023-09-13 08:00:00,Buy,4463.697,309.0,MACD Strategy 2
2023-09-15 04:00:00,Sell,4507.827,309.0,MACD Strategy 2
2023-09-16 07:00:00,Buy,4453.89,312.0,MACD Strategy 2
2023-09-18 07:00:00,Sell,4442.873,312.0,MACD Strategy 2
2023-09-18 11:00:00,Buy,4462.947,311.0,MACD Strategy 2
2023-09-18 22:00:00,Sell,4453.754,311.0,MACD Strategy 2
2023-09-19 04:00:00,Buy,4458.443,311.0,MACD Strategy 2
2023-09-19 09:00:00,Sell,4438.756,311.0,MACD Strategy 2
2023-09-19 19:00:00,Buy,4445.434,310.0,MACD Strategy 2
2023-09-20 14:00:00,Sell,4434.732,310.0,MACD Strategy 2
2023-09-22 00:00:00,Buy,4338.217,317.0,MACD Strategy 2
2023-09-22 13:00:00,Sell,4332.356,317.0,MACD Strategy 2
2023-09-25 13:00:00,Buy,4330.661,317.0,MACD Strategy 2
2023-09-25 23:00:00,Sell,4323.126,317.0,MACD Strategy 2
2023-09-27 01:00:00,Buy,4289.167,320.0,MACD Strategy 2
2023-09-27 10:00:00,Sell,4266.896,320.0,MACD Strategy 2
2023-09-27 17:00:00,Buy,4280.921,319.0,MACD Strategy 2
2023-09-29 11:00:00,Sell,4307.137,319.0,MACD Strategy 2
2023-09-30 16:00:00,Buy,4291.826,320.0,MACD Strategy 2
2023-10-02 05:00:00,Sell,4292.882,320.0,MACD Strategy 2
2023-10-02 21:00:00,Buy,4287.041,320.0,MACD Strategy 2
2023-10-03 07:00:00,Sell,4268.19,320.0,MACD Strategy 2
2023-10-04 05:00:00,Buy,4230.781,323.0,MACD Strategy 2
2023-10-05 10:00:00,Sell,4231.584,323.0,MACD Strategy 2
2023-10-05 15:00:00,Buy,4258.13,321.0,MACD Strategy 2
2023-10-06 01:00:00,Sell,4249.587,321.0,MACD Strategy 2
2023-10-06 03:00:00,Buy,4260.739,320.0,MACD Strategy 2
2023-10-06 08:00:00,Sell,4218.089,320.0,MACD Strategy 2
2023-10-06 11:00:00,Buy,4302.387,314.0,MACD Strategy 2
2023-10-07 06:00:00,Sell,4312.082,314.0,MACD Strategy 2
2023-10-09 09:00:00,Buy,4301.864,315.0,MACD Strategy 2
2023-10-10 14:00:00,Sell,4359.067,315.0,MACD Strategy 2
2023-10-11 17:00:00,Buy,4384.56,313.0,MACD Strategy 2
2023-10-12 08:00:00,Sell,4382.132,313.0,MACD Strategy 2
2023-10-13 09:00:00,Buy,4371.772,314.0,MACD Strategy 2
2023-10-13 10:00:00,Sell,4340.357,314.0,MACD Strategy 2
2023-10-14 04:00:00,Buy,4321.911,315.0,MACD Strategy 2
2023-10-16 23:00:00,Sell,4366.263,315.0,MACD Strategy 2
2023-10-19 07:00:00,Buy,4309.234,319.0,MACD Strategy 2
2023-10-19 10:00:00,Sell,4301.457,319.0,MACD Strategy 2
2023-10-20 04:00:00,Buy,4274.527,321.0,MACD Strategy 2
2023-10-20 10:00:00,Sell,4235.3,321.0,MACD Strategy 2
2023-10-21 02:00:00,Buy,4220.082,322.0,MACD Strategy 2
2023-10-23 03:00:00,Sell,4214.432,322.0,MACD Strategy 2
2023-10-23 11:00:00,Buy,4239.877,320.0,MACD Strategy 2
2023-10-23 15:00:00,Sell,4216.303,320.0,MACD Strategy 2
2023-10-26 08:00:00,Buy,4176.392,323.0,MACD Strategy 2
2023-10-26 11:00:00,Sell,4156.296,323.0,MACD Strategy 2
2023-10-28 02:00:00,Buy,4117.687,326.0,MACD Strategy 2
2023-10-30 10:00:00,Sell,4140.6,326.0,MACD Strategy 2
2023-10-31 05:00:00,Buy,4174.381,324.0,MACD Strategy 2
2023-10-31 09:00:00,Sell,4157.651,324.0,MACD Strategy 2
2023-10-31 10:00:00,Buy,4173.147,323.0,MACD Strategy 2
2023-10-31 21:00:00,Sell,4180.037,323.0,MACD Strategy 2
2023-11-01 10:00:00,Buy,4223.203,319.0,MACD Strategy 2
2023-11-02 23:00:00,Sell,4314.143,319.0,MACD Strategy 2
2023-11-03 10:00:00,Buy,4352.157,316.0,MACD Strategy 2
2023-11-03 19:00:00,Sell,4361.623,316.0,MACD Strategy 2
2023-11-06 05:00:00,Buy,4366.626,316.0,MACD Strategy 2
2023-11-06 12:00:00,Sell,4359.871,316.0,MACD Strategy 2
2023-11-07 09:00:00,Buy,4365.593,316.0,MACD Strategy 2
2023-11-08 01:00:00,Sell,4372.247,316.0,MACD Strategy 2
2023-11-08 08:00:00,Buy,4382.146,315.0,MACD Strategy 2
2023-11-08 11:00:00,Sell,4370.797,315.0,MACD Strategy 2
2023-11-09 03:00:00,Buy,4384.046,314.0,MACD Strategy 2
2023-11-09 13:00:00,Sell,4363.749,314.0,MACD Strategy 2
2023-11-10 08:00:00,Buy,4366.19,314.0,MACD Strategy 2
2023-11-11 08:00:00,Sell,4415.966,314.0,MACD Strategy 2
2023-11-13 11:00:00,Buy,4418.656,314.0,MACD Strategy 2
2023-11-15 04:00:00,Sell,4504.796,314.0,MACD Strategy 2
2023-11-16 19:00:00,Buy,4511.529,313.0,MACD Strategy 2
2023-11-17 09:00:00,Sell,4507.556,313.0,MACD Strategy 2
2023-11-20 04:00:00,Buy,4518.614,312.0,MACD Strategy 2
2023-11-21 04:00:00,Sell,4542.382,312.0,MACD Strategy 2
2023-11-22 05:00:00,Buy,4547.87,312.0,MACD Strategy 2
2023-11-22 23:00:00,Sell,4555.134,312.0,MACD Strategy 2
2023-11-23 00:00:00,Buy,4558.657,312.0,MACD Strategy 2
2023-11-23 06:00:00,Sell,4559.074,312.0,MACD Strategy 2
2023-11-25 12:00:00,Buy,4555.417,312.0,MACD Strategy 2
2023-11-26 18:00:00,Sell,4551.661,312.0,MACD Strategy 2
2023-11-27 06:00:00,Buy,4551.267,312.0,MACD Strategy 2
2023-11-28 02:00:00,Sell,4545.742,312.0,MACD Strategy 2
2023-11-28 11:00:00,Buy,4565.429,311.0,MACD Strategy 2
2023-11-29 11:00:00,Sell,4562.22,311.0,MACD Strategy 2
2023-11-30 08:00:00,Buy,4561.117,311.0,MACD Strategy 2
2023-11-30 09:00:00,Sell,4555.123,311.0,MACD Strategy 2
2023-11-30 16:00:00,Buy,4565.267,310.0,MACD Strategy 2
2023-12-01 08:00:00,Sell,4557.752,310.0,MACD Strategy 2
2023-12-01 11:00:00,Buy,4586.234,308.0,MACD Strategy 2
2023-12-02 04:00:00,Sell,4594.201,308.0,MACD Strategy 2
2023-12-05 09:00:00,Buy,4557.277,311.0,MACD Strategy 2
2023-12-06 11:00:00,Sell,4570.237,311.0,MACD Strategy 2
2023-12-07 07:00:00,Buy,4553.876,312.0,MACD Strategy 2
2023-12-08 07:00:00,Sell,4578.533,312.0,MACD Strategy 2
2023-12-08 10:00:00,Buy,4602.43,310.0,MACD Strategy 2
2023-12-09 01:00:00,Sell,4601.626,310.0,MACD Strategy 2
2023-12-11 10:00:00,Buy,4609.847,310.0,MACD Strategy 2
2023-12-12 08:00:00,Sell,4618.927,310.0,MACD Strategy 2
2023-12-12 14:00:00,Buy,4637.463,308.0,MACD Strategy 2
2023-12-13 05:00:00,Sell,4648.814,308.0,MACD Strategy 2
2023-12-13 14:00:00,Buy,4700.32,305.0,MACD Strategy 2
2023-12-14 07:00:00,Sell,4722.182,305.0,MACD Strategy 2
2023-12-17 18:00:00,Buy,4720.62,305.0,MACD Strategy 2
2023-12-19 02:00:00,Sell,4740.803,305.0,MACD Strategy 2
2023-12-19 03:00:00,Buy,4743.82,305.0,MACD Strategy 2
2023-12-20 03:00:00,Sell,4763.737,305.0,MACD Strategy 2
2023-12-21 06:00:00,Buy,4720.861,308.0,MACD Strategy 2
2023-12-21 12:00:00,Sell,4713.617,308.0,MACD Strategy 2
2023-12-25 18:00:00,Buy,4761.061,305.0,MACD Strategy 2
2023-12-27 03:00:00,Sell,4775.667,305.0,MACD Strategy 2
2023-12-27 16:00:00,Buy,4785.316,304.0,MACD Strategy 2
2023-12-28 05:00:00,Sell,4785.414,304.0,MACD Strategy 2
2023-12-30 06:00:00,Buy,4767.076,305.0,MACD Strategy 2
2024-01-02 06:00:00,Sell,4745.481,305.0,MACD Strategy 2
2024-01-03 01:00:00,Buy,4741.643,305.0,MACD Strategy 2
2024-01-03 04:00:00,Sell,4732.801,305.0,MACD Strategy 2
2024-01-04 00:00:00,Buy,4706.392,307.0,MACD Strategy 2
2024-01-04 15:00:00,Sell,4690.826,307.0,MACD Strategy 2
2024-01-05 09:00:00,Buy,4698.452,307.0,MACD Strategy 2
2024-01-05 12:00:00,Sell,4692.311,307.0,MACD Strategy 2
2024-01-07 18:00:00,Buy,4700.126,306.0,MACD Strategy 2
2024-01-07 21:00:00,Sell,4696.111,306.0,MACD Strategy 2
2024-01-08 09:00:00,Buy,4713.364,305.0,MACD Strategy 2
2024-01-09 04:00:00,Sell,4749.981,305.0,MACD Strategy 2
2024-01-10 11:00:00,Buy,4765.783,304.0,MACD Strategy 2
2024-01-11 06:00:00,Sell,4790.182,304.0,MACD Strategy 2
2024-01-12 09:00:00,Buy,4787.344,304.0,MACD Strategy 2
2024-01-12 10:00:00,Sell,4773.977,304.0,MACD Strategy 2
2024-01-12 13:00:00,Buy,4785.567,303.0,MACD Strategy 2
2024-01-13 01:00:00,Sell,4779.167,303.0,MACD Strategy 2
2024-01-14 21:00:00,Buy,4783.211,303.0,MACD Strategy 2
2024-01-15 04:00:00,Sell,4777.976,303.0,MACD Strategy 2
2024-01-16 10:00:00,Buy,4778.33,303.0,MACD Strategy 2
2024-01-16 12:00:00,Sell,4755.452,303.0,MACD Strategy 2
2024-01-16 15:00:00,Buy,4765.473,302.0,MACD Strategy 2
2024-01-16 22:00:00,Sell,4753.31,302.0,MACD Strategy 2
2024-01-17 18:00:00,Buy,4737.632,304.0,MACD Strategy 2
2024-01-20 02:00:00,Sell,4840.567,304.0,MACD Strategy 2
2024-01-21 20:00:00,Buy,4852.027,303.0,MACD Strategy 2
2024-01-22 13:00:00,Sell,4853.766,303.0,MACD Strategy 2
2024-01-23 14:00:00,Buy,4858.544,302.0,MACD Strategy 2
2024-01-24 14:00:00,Sell,4880.819,302.0,MACD Strategy 2
2024-01-25 09:00:00,Buy,4888.623,302.0,MACD Strategy 2
2024-01-25 22:00:00,Sell,4881.599,302.0,MACD Strategy 2
2024-01-26 07:00:00,Buy,4890.324,301.0,MACD Strategy 2
2024-01-26 12:00:00,Sell,4885.364,301.0,MACD Strategy 2
2024-01-29 02:00:00,Buy,4891.111,301.0,MACD Strategy 2
2024-01-30 06:00:00,Sell,4922.873,301.0,MACD Strategy 2
2024-02-01 04:00:00,Buy,4862.567,305.0,MACD Strategy 2
2024-02-02 08:00:00,Sell,4907.207,305.0,MACD Strategy 2
2024-02-02 11:00:00,Buy,4950.54,302.0,MACD Strategy 2
2024-02-02 22:00:00,Sell,4956.311,302.0,MACD Strategy 2
2024-02-05 22:00:00,Buy,4944.287,303.0,MACD Strategy 2
2024-02-08 03:00:00,Sell,4993.016,303.0,MACD Strategy 2
2024-02-09 07:00:00,Buy,5006.367,302.0,MACD Strategy 2
2024-02-10 01:00:00,Sell,5024.332,302.0,MACD Strategy 2
2024-02-12 07:00:00,Buy,5026.37,302.0,MACD Strategy 2
2024-02-12 08:00:00,Sell,5023.864,302.0,MACD Strategy 2
2024-02-12 09:00:00,Buy,5027.111,302.0,MACD Strategy 2
2024-02-12 14:00:00,Sell,5019.442,302.0,MACD Strategy 2
2024-02-14 00:00:00,Buy,4954.552,306.0,MACD Strategy 2
2024-02-16 00:00:00,Sell,5026.761,306.0,MACD Strategy 2
2024-02-16 04:00:00,Buy,5037.903,305.0,MACD Strategy 2
2024-02-16 08:00:00,Sell,5025.081,305.0,MACD Strategy 2
2024-02-17 14:00:00,Buy,5000.064,307.0,MACD Strategy 2
2024-02-19 17:00:00,Sell,5009.427,307.0,MACD Strategy 2
2024-02-21 01:00:00,Buy,4974.297,309.0,MACD Strategy 2
2024-02-23 01:00:00,Sell,5089.041,309.0,MACD Strategy 2
2024-02-26 05:00:00,Buy,5087.587,309.0,MACD Strategy 2
2024-02-26 13:00:00,Sell,5078.202,309.0,MACD Strategy 2
2024-02-27 05:00:00,Buy,5075.507,309.0,MACD Strategy 2
2024-02-27 12:00:00,Sell,5059.789,309.0,MACD Strategy 2
2024-02-27 14:00:00,Buy,5075.647,308.0,MACD Strategy 2
2024-02-28 03:00:00,Sell,5066.092,308.0,MACD Strategy 2
2024-02-28 13:00:00,Buy,5074.996,307.0,MACD Strategy 2
2024-02-28 16:00:00,Sell,5060.751,307.0,MACD Strategy 2
2024-02-28 21:00:00,Buy,5072.217,307.0,MACD Strategy 2
2024-02-29 04:00:00,Sell,5059.529,307.0,MACD Strategy 2
2024-02-29 08:00:00,Buy,5086.717,305.0,MACD Strategy 2
2024-03-01 06:00:00,Sell,5091.929,305.0,MACD Strategy 2
2024-03-01 10:00:00,Buy,5114.356,304.0,MACD Strategy 2
2024-03-02 02:00:00,Sell,5132.176,304.0,MACD Strategy 2
2024-03-04 12:00:00,Buy,5137.206,304.0,MACD Strategy 2
2024-03-04 16:00:00,Sell,5126.814,304.0,MACD Strategy 2
2024-03-06 00:00:00,Buy,5083.687,306.0,MACD Strategy 2
2024-03-06 14:00:00,Sell,5099.617,306.0,MACD Strategy 2
2024-03-07 05:00:00,Buy,5118.287,305.0,MACD Strategy 2
2024-03-08 05:00:00,Sell,5162.004,305.0,MACD Strategy 2
2024-03-08 10:00:00,Buy,5182.207,304.0,MACD Strategy 2
2024-03-08 11:00:00,Sell,5146.263,304.0,MACD Strategy 2
2024-03-09 16:00:00,Buy,5128.679,305.0,MACD Strategy 2
2024-03-10 18:00:00,Sell,5114.096,305.0,MACD Strategy 2
2024-03-11 14:00:00,Buy,5122.049,304.0,MACD Strategy 2
2024-03-13 05:00:00,Sell,5174.49,304.0,MACD Strategy 2
2024-03-14 05:00:00,Buy,5183.929,304.0,MACD Strategy 2
2024-03-14 08:00:00,Sell,5175.917,304.0,MACD Strategy 2
2024-03-15 05:00:00,Buy,5158.701,305.0,MACD Strategy 2
2024-03-15 09:00:00,Sell,5117.9,305.0,MACD Strategy 2
2024-03-16 01:00:00,Buy,5119.017,305.0,MACD Strategy 2
2024-03-18 15:00:00,Sell,5150.197,305.0,MACD Strategy 2
2024-03-19 12:00:00,Buy,5167.46,304.0,MACD Strategy 2
2024-03-20 05:00:00,Sell,5174.15,304.0,MACD Strategy 2
2024-03-20 07:00:00,Buy,5180.657,303.0,MACD Strategy 2
2024-03-20 08:00:00,Sell,5173.587,303.0,MACD Strategy 2
2024-03-20 14:00:00,Buy,5209.411,301.0,MACD Strategy 2
2024-03-21 08:00:00,Sell,5251.026,301.0,MACD Strategy 2
2024-03-23 16:00:00,Buy,5230.332,302.0,MACD Strategy 2
2024-03-25 01:00:00,Sell,5227.114,302.0,MACD Strategy 2
2024-03-25 14:00:00,Buy,5227.662,302.0,MACD Strategy 2
2024-03-25 15:00:00,Sell,5217.794,302.0,MACD Strategy 2
2024-03-25 20:00:00,Buy,5226.85,302.0,MACD Strategy 2
2024-03-26 14:00:00,Sell,5228.173,302.0,MACD Strategy 2
2024-03-27 02:00:00,Buy,5224.132,302.0,MACD Strategy 2
2024-03-27 11:00:00,Sell,5214.682,302.0,MACD Strategy 2
2024-03-27 15:00:00,Buy,5251.442,300.0,MACD Strategy 2
2024-03-28 15:00:00,Sell,5247.876,300.0,MACD Strategy 2
2024-03-31 18:00:00,Buy,5268.57,299.0,MACD Strategy 2
2024-04-01 08:00:00,Sell,5259.073,299.0,MACD Strategy 2
2024-04-02 20:00:00,Buy,5201.397,302.0,MACD Strategy 2
2024-04-04 14:00:00,Sell,5178.947,302.0,MACD Strategy 2
2024-04-05 08:00:00,Buy,5161.767,303.0,MACD Strategy 2
2024-04-05 13:00:00,Sell,5196.033,303.0,MACD Strategy 2
2024-04-07 18:00:00,Buy,5206.379,303.0,MACD Strategy 2
2024-04-08 00:00:00,Sell,5197.37,303.0,MACD Strategy 2
2024-04-08 08:00:00,Buy,5215.014,302.0,MACD Strategy 2
2024-04-08 20:00:00,Sell,5203.794,302.0,MACD Strategy 2
2024-04-09 08:00:00,Buy,5216.46,301.0,MACD Strategy 2
2024-04-09 10:00:00,Sell,5171.957,301.0,MACD Strategy 2
2024-04-09 17:00:00,Buy,5217.009,298.0,MACD Strategy 2
2024-04-10 08:00:00,Sell,5143.191,298.0,MACD Strategy 2
2024-04-11 01:00:00,Buy,5161.649,297.0,MACD Strategy 2
2024-04-11 07:00:00,Sell,5137.043,297.0,MACD Strategy 2
2024-04-11 08:00:00,Buy,5167.073,295.0,MACD Strategy 2
2024-04-12 06:00:00,Sell,5174.611,295.0,MACD Strategy 2
2024-04-13 05:00:00,Buy,5126.823,298.0,MACD Strategy 2
2024-04-15 10:00:00,Sell,5127.187,298.0,MACD Strategy 2
2024-04-16 07:00:00,Buy,5075.743,301.0,MACD Strategy 2
2024-04-16 10:00:00,Sell,5046.684,301.0,MACD Strategy 2
2024-04-17 23:00:00,Buy,5037.632,302.0,MACD Strategy 2
2024-04-18 12:00:00,Sell,5023.379,302.0,MACD Strategy 2
2024-04-19 06:00:00,Buy,4992.917,304.0,MACD Strategy 2
2024-04-19 11:00:00,Sell,4986.179,304.0,MACD Strategy 2
2024-04-20 00:00:00,Buy,4965.579,305.0,MACD Strategy 2
2024-04-22 16:00:00,Sell,5007.644,305.0,MACD Strategy 2
2024-04-23 06:00:00,Buy,5026.832,304.0,MACD Strategy 2
